ARMAS_MEDIOS;DEPARTAMENTO ;MUNICIPIO ;FECHA ;DELITO ;GENERO;*AGRUPA_EDAD_PERSONA;CODIGO_DANE;CANTIDAD 
NO REPORTADO;CUNDINAMARCA;ZIPAQUIRÁ;13/09/2018;;MASCULINO;ADOLESCENTES;25899000;1
NO REPORTADO;GUAJIRA;MAICAO;13/09/2018;;FEMENINO;ADULTOS;44430000;1
NO REPORTADO;GUAJIRA;MAICAO;13/09/2018;;MASCULINO;MENORES;44430000;1
NO REPORTADO;META;VILLAVICENCIO (CT);13/09/2018;;FEMENINO;MENORES;50001000;1
NO REPORTADO;NARIÑO;PASTO (CT);13/09/2018;;FEMENINO;ADULTOS;52001000;1
NO REPORTADO;NORTE DE SANTANDER;PUERTO SANTANDER;13/09/2018;;FEMENINO;MENORES;54553000;1
NO REPORTADO;PUTUMAYO;MOCOA (CT);13/09/2018;;MASCULINO;ADULTOS;86001000;1
NO REPORTADO;RISARALDA;PEREIRA (CT);13/09/2018;;MASCULINO;ADOLESCENTES;66001000;1
NO REPORTADO;SUCRE;SINCELEJO (CT);13/09/2018;;FEMENINO;ADOLESCENTES;70001000;1
NO REPORTADO;TOLIMA;IBAGUÉ (CT);13/09/2018;;FEMENINO;ADULTOS;73001000;2
NO REPORTADO;TOLIMA;IBAGUÉ (CT);13/09/2018;;FEMENINO;MENORES;73001000;1
NO REPORTADO;TOLIMA;IBAGUÉ (CT);13/09/2018;;MASCULINO;ADULTOS;73001000;1
NO REPORTADO;TOLIMA;VENADILLO;13/09/2018;;FEMENINO;ADULTOS;73861000;1
SIN EMPLEO DE ARMAS;AMAZONAS;PUERTO NARIÑO;13/09/2018;;FEMENINO;MENORES;91540000;1
SIN EMPLEO DE ARMAS;ANTIOQUIA;MEDELLÍN (CT);13/09/2018;;FEMENINO;MENORES;5001000;1
SIN EMPLEO DE ARMAS;ANTIOQUIA;SALGAR;13/09/2018;;FEMENINO;ADOLESCENTES;5642000;1
SIN EMPLEO DE ARMAS;ATLÁNTICO;BARRANQUILLA (CT);13/09/2018;;FEMENINO;ADULTOS;8001000;1
SIN EMPLEO DE ARMAS;ATLÁNTICO;BARRANQUILLA (CT);13/09/2018;;FEMENINO;MENORES;8001000;1
SIN EMPLEO DE ARMAS;BOLÍVAR;CARTAGENA (CT);13/09/2018;;FEMENINO;ADULTOS;13001000;1
SIN EMPLEO DE ARMAS;BOLÍVAR;TURBACO;13/09/2018;;FEMENINO;ADOLESCENTES;13836000;1
SIN EMPLEO DE ARMAS;CAUCA;MORALES;13/09/2018;;FEMENINO;ADOLESCENTES;19473000;1
SIN EMPLEO DE ARMAS;CÓRDOBA;BUENAVISTA;13/09/2018;;FEMENINO;MENORES;23079000;1
SIN EMPLEO DE ARMAS;CÓRDOBA;MOMIL;13/09/2018;;FEMENINO;ADOLESCENTES;23464000;1
SIN EMPLEO DE ARMAS;CÓRDOBA;MONTERÍA (CT);13/09/2018;;FEMENINO;ADOLESCENTES;23001000;2
SIN EMPLEO DE ARMAS;CUNDINAMARCA;MOSQUERA;13/09/2018;;MASCULINO;MENORES;25473000;1
SIN EMPLEO DE ARMAS;GUAVIARE;SAN JOSÉ DEL GUAVIARE (CT);13/09/2018;;FEMENINO;ADOLESCENTES;95001000;1
SIN EMPLEO DE ARMAS;HUILA;AGRADO;13/09/2018;;FEMENINO;ADOLESCENTES;41013000;1
SIN EMPLEO DE ARMAS;HUILA;AIPE;13/09/2018;;FEMENINO;ADULTOS;41016000;1
SIN EMPLEO DE ARMAS;HUILA;LA ARGENTINA;13/09/2018;;FEMENINO;ADOLESCENTES;41378000;1
SIN EMPLEO DE ARMAS;HUILA;TARQUI;13/09/2018;;FEMENINO;MENORES;41791000;1
SIN EMPLEO DE ARMAS;MAGDALENA;SANTA MARTA (CT);13/09/2018;;FEMENINO;ADOLESCENTES;47001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);13/09/2018;;FEMENINO;MENORES;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;EL ZULIA;13/09/2018;;FEMENINO;MENORES;54261000;1
SIN EMPLEO DE ARMAS;RISARALDA;DOSQUEBRADAS;13/09/2018;;FEMENINO;MENORES;66170000;2
SIN EMPLEO DE ARMAS;SANTANDER;CURITÍ;13/09/2018;;FEMENINO;ADOLESCENTES;68229000;1
SIN EMPLEO DE ARMAS;SANTANDER;GIRÓN;13/09/2018;;FEMENINO;MENORES;68307000;1
SIN EMPLEO DE ARMAS;SANTANDER;OIBA;13/09/2018;;FEMENINO;ADOLESCENTES;68500000;1
SIN EMPLEO DE ARMAS;SANTANDER;ZAPATOCA;13/09/2018;;FEMENINO;ADOLESCENTES;68895000;1
SIN EMPLEO DE ARMAS;SUCRE;COROZAL;13/09/2018;;FEMENINO;ADOLESCENTES;70215000;2
SIN EMPLEO DE ARMAS;VALLE;CALI (CT);13/09/2018;;FEMENINO;ADULTOS;76001000;1
SIN EMPLEO DE ARMAS;VALLE;CALI (CT);13/09/2018;;FEMENINO;MENORES;76001000;1
SIN EMPLEO DE ARMAS;VALLE;CALIMA;13/09/2018;;MASCULINO;MENORES;76126000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);14/09/2018;;FEMENINO;ADULTOS;5001000;1
CONTUNDENTES;BOLÍVAR;CARTAGENA (CT);14/09/2018;;FEMENINO;ADULTOS;13001000;2
CONTUNDENTES;CAQUETÁ;BELÉN DE LOS ANDAQUIES;14/09/2018;;FEMENINO;MENORES;18094000;1
CONTUNDENTES;CAQUETÁ;BELÉN DE LOS ANDAQUIES;14/09/2018;;MASCULINO;ADOLESCENTES;18094000;1
CONTUNDENTES;CAQUETÁ;BELÉN DE LOS ANDAQUIES;14/09/2018;;MASCULINO;MENORES;18094000;1
CONTUNDENTES;CAQUETÁ;CARTAGENA DEL CHAIRÁ;14/09/2018;;FEMENINO;ADOLESCENTES;18150000;1
CONTUNDENTES;CAQUETÁ;FLORENCIA (CT);14/09/2018;;FEMENINO;MENORES;18001000;1
CONTUNDENTES;CAUCA;POPAYÁN (CT);14/09/2018;;FEMENINO;ADOLESCENTES;19001000;1
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);14/09/2018;;FEMENINO;ADULTOS;11001000;2
CONTUNDENTES;HUILA;NEIVA (CT);14/09/2018;;FEMENINO;ADOLESCENTES;41001000;1
CONTUNDENTES;HUILA;PITALITO;14/09/2018;;FEMENINO;ADOLESCENTES;41551000;1
CONTUNDENTES;MAGDALENA;SITIONUEVO;14/09/2018;;FEMENINO;ADOLESCENTES;47745000;1
CONTUNDENTES;META;LEJANÍAS;14/09/2018;;FEMENINO;ADULTOS;50400000;1
CONTUNDENTES;META;VILLAVICENCIO (CT);14/09/2018;;FEMENINO;ADOLESCENTES;50001000;1
CONTUNDENTES;NARIÑO;SAN PEDRO DE CARTAGO;14/09/2018;;FEMENINO;ADOLESCENTES;52694000;1
CONTUNDENTES;NORTE DE SANTANDER;PAMPLONA;14/09/2018;;FEMENINO;MENORES;54518000;1
CONTUNDENTES;RISARALDA;DOSQUEBRADAS;14/09/2018;;FEMENINO;MENORES;66170000;1
CONTUNDENTES;SANTANDER;BUCARAMANGA (CT);14/09/2018;;FEMENINO;ADULTOS;68001000;1
CONTUNDENTES;SANTANDER;BUCARAMANGA (CT);14/09/2018;;FEMENINO;MENORES;68001000;1
CONTUNDENTES;SUCRE;COROZAL;14/09/2018;;FEMENINO;MENORES;70215000;1
CONTUNDENTES;TOLIMA;ARMERO;14/09/2018;;FEMENINO;MENORES;73055000;2
CONTUNDENTES;VALLE;CALI (CT);14/09/2018;;FEMENINO;ADULTOS;76001000;1
CONTUNDENTES;VALLE;TRUJILLO;14/09/2018;;FEMENINO;ADOLESCENTES;76828000;1
NO REPORTADO;ANTIOQUIA;APARTADÓ;14/09/2018;;FEMENINO;MENORES;5045000;1
NO REPORTADO;ANTIOQUIA;CAUCASIA;14/09/2018;;FEMENINO;ADULTOS;5154000;1
NO REPORTADO;ANTIOQUIA;FREDONIA;14/09/2018;;FEMENINO;ADOLESCENTES;5282000;1
NO REPORTADO;ANTIOQUIA;MEDELLÍN (CT);14/09/2018;;FEMENINO;ADULTOS;5001000;2
NO REPORTADO;ANTIOQUIA;MEDELLÍN (CT);14/09/2018;;FEMENINO;MENORES;5001000;2
NO REPORTADO;ANTIOQUIA;MEDELLÍN (CT);14/09/2018;;MASCULINO;MENORES;5001000;2
NO REPORTADO;ANTIOQUIA;TURBO;14/09/2018;;FEMENINO;ADULTOS;5837000;1
NO REPORTADO;ARAUCA;ARAUQUITA;14/09/2018;;FEMENINO;ADULTOS;81065000;1
NO REPORTADO;ATLÁNTICO;BARANOA;14/09/2018;;FEMENINO;MENORES;8078000;1
NO REPORTADO;ATLÁNTICO;BARRANQUILLA (CT);14/09/2018;;FEMENINO;ADOLESCENTES;8001000;1
NO REPORTADO;ATLÁNTICO;BARRANQUILLA (CT);14/09/2018;;FEMENINO;MENORES;8001000;1
NO REPORTADO;ATLÁNTICO;SABANALARGA;14/09/2018;;FEMENINO;ADULTOS;8638000;1
NO REPORTADO;BOLÍVAR;MAGANGUÉ;14/09/2018;;FEMENINO;ADOLESCENTES;13430000;1
NO REPORTADO;CAUCA;PATÍA;14/09/2018;;FEMENINO;MENORES;19532000;1
NO REPORTADO;CAUCA;TOTORÓ;14/09/2018;;FEMENINO;ADULTOS;19824000;1
NO REPORTADO;CESAR;CHIMICHAGUA;14/09/2018;;FEMENINO;ADULTOS;20175000;1
NO REPORTADO;CESAR;CHIMICHAGUA;14/09/2018;;FEMENINO;MENORES;20175000;1
NO REPORTADO;CESAR;PAILITAS;14/09/2018;;FEMENINO;MENORES;20517000;1
NO REPORTADO;CUNDINAMARCA;ANOLAIMA;14/09/2018;;FEMENINO;ADULTOS;25040000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);14/09/2018;;FEMENINO;ADOLESCENTES;11001000;6
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);14/09/2018;;FEMENINO;ADULTOS;11001000;10
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);14/09/2018;;FEMENINO;MENORES;11001000;8
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);14/09/2018;;MASCULINO;ADOLESCENTES;11001000;3
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);14/09/2018;;MASCULINO;ADULTOS;11001000;4
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);14/09/2018;;MASCULINO;MENORES;11001000;2
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);14/09/2018;;;;11001000;1
NO REPORTADO;CUNDINAMARCA;FACATATIVÁ;14/09/2018;;FEMENINO;ADOLESCENTES;25269000;1
NO REPORTADO;CUNDINAMARCA;FUSAGASUGÁ;14/09/2018;;FEMENINO;ADULTOS;25290000;1
NO REPORTADO;CUNDINAMARCA;SOACHA;14/09/2018;;FEMENINO;ADOLESCENTES;25754000;1
NO REPORTADO;CUNDINAMARCA;SOACHA;14/09/2018;;FEMENINO;ADULTOS;25754000;1
NO REPORTADO;CUNDINAMARCA;SOACHA;14/09/2018;;FEMENINO;MENORES;25754000;1
NO REPORTADO;CUNDINAMARCA;SOACHA;14/09/2018;;MASCULINO;ADULTOS;25754000;1
NO REPORTADO;CUNDINAMARCA;SUSA;14/09/2018;;FEMENINO;ADULTOS;25779000;1
NO REPORTADO;GUAJIRA;RIOHACHA (CT);14/09/2018;;FEMENINO;ADULTOS;44001000;1
NO REPORTADO;GUAJIRA;VILLANUEVA;14/09/2018;;MASCULINO;MENORES;44874000;1
NO REPORTADO;MAGDALENA;SANTA BÁRBARA DE PINTO;14/09/2018;;FEMENINO;ADOLESCENTES;47720000;1
NO REPORTADO;META;GRANADA;14/09/2018;;MASCULINO;ADOLESCENTES;50313000;1
NO REPORTADO;NARIÑO;PASTO (CT);14/09/2018;;FEMENINO;MENORES;52001000;1
NO REPORTADO;NARIÑO;PASTO (CT);14/09/2018;;MASCULINO;ADULTOS;52001000;1
NO REPORTADO;NARIÑO;PASTO (CT);14/09/2018;;MASCULINO;MENORES;52001000;1
NO REPORTADO;NORTE DE SANTANDER;CÚCUTA (CT);14/09/2018;;MASCULINO;MENORES;54001000;1
NO REPORTADO;SANTANDER;BARRANCABERMEJA;14/09/2018;;FEMENINO;MENORES;68081000;1
NO REPORTADO;TOLIMA;LÉRIDA;14/09/2018;;FEMENINO;ADOLESCENTES;73408000;1
NO REPORTADO;TOLIMA;SAN ANTONIO;14/09/2018;;FEMENINO;MENORES;73675000;1
SIN EMPLEO DE ARMAS;ANTIOQUIA;ANDES;14/09/2018;;FEMENINO;MENORES;5034000;1
SIN EMPLEO DE ARMAS;ANTIOQUIA;ITAGUI;14/09/2018;;MASCULINO;ADULTOS;5360000;1
SIN EMPLEO DE ARMAS;ANTIOQUIA;TÁMESIS;14/09/2018;;FEMENINO;ADOLESCENTES;5789000;1
SIN EMPLEO DE ARMAS;ATLÁNTICO;BARRANQUILLA (CT);14/09/2018;;FEMENINO;MENORES;8001000;1
SIN EMPLEO DE ARMAS;ATLÁNTICO;SOLEDAD;14/09/2018;;FEMENINO;ADOLESCENTES;8758000;1
SIN EMPLEO DE ARMAS;ATLÁNTICO;SOLEDAD;14/09/2018;;FEMENINO;MENORES;8758000;1
SIN EMPLEO DE ARMAS;BOYACÁ;GARAGOA;14/09/2018;;FEMENINO;MENORES;15299000;1
SIN EMPLEO DE ARMAS;BOYACÁ;SOGAMOSO;14/09/2018;;FEMENINO;MENORES;15759000;1
SIN EMPLEO DE ARMAS;CALDAS;PALESTINA;14/09/2018;;FEMENINO;ADOLESCENTES;17524000;1
SIN EMPLEO DE ARMAS;CASANARE;AGUAZUL;14/09/2018;;FEMENINO;MENORES;85010000;3
SIN EMPLEO DE ARMAS;CAUCA;TIMBÍO;14/09/2018;;FEMENINO;ADULTOS;19807000;1
SIN EMPLEO DE ARMAS;HUILA;NEIVA (CT);14/09/2018;;FEMENINO;ADOLESCENTES;41001000;2
SIN EMPLEO DE ARMAS;HUILA;NEIVA (CT);14/09/2018;;FEMENINO;MENORES;41001000;1
SIN EMPLEO DE ARMAS;HUILA;TIMANÁ;14/09/2018;;FEMENINO;ADOLESCENTES;41807000;1
SIN EMPLEO DE ARMAS;HUILA;TIMANÁ;14/09/2018;;FEMENINO;MENORES;41807000;1
SIN EMPLEO DE ARMAS;MAGDALENA;CIÉNAGA;14/09/2018;;FEMENINO;ADOLESCENTES;47189000;1
SIN EMPLEO DE ARMAS;MAGDALENA;SANTA MARTA (CT);14/09/2018;;FEMENINO;ADULTOS;47001000;1
SIN EMPLEO DE ARMAS;MAGDALENA;SANTA MARTA (CT);14/09/2018;;FEMENINO;MENORES;47001000;1
SIN EMPLEO DE ARMAS;META;GRANADA;14/09/2018;;FEMENINO;ADULTOS;50313000;1
SIN EMPLEO DE ARMAS;NARIÑO;SAN BERNARDO;14/09/2018;;FEMENINO;MENORES;52685000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;CÚCUTA (CT);14/09/2018;;FEMENINO;ADULTOS;54001000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;VILLA DEL ROSARIO;14/09/2018;;FEMENINO;ADOLESCENTES;54874000;1
SIN EMPLEO DE ARMAS;QUINDÍO;ARMENIA (CT);14/09/2018;;FEMENINO;MENORES;63001000;1
SIN EMPLEO DE ARMAS;SANTANDER;BUCARAMANGA (CT);14/09/2018;;FEMENINO;ADOLESCENTES;68001000;1
SIN EMPLEO DE ARMAS;SANTANDER;BUCARAMANGA (CT);14/09/2018;;FEMENINO;MENORES;68001000;1
SIN EMPLEO DE ARMAS;SANTANDER;FLORIDABLANCA;14/09/2018;;MASCULINO;MENORES;68276000;1
SIN EMPLEO DE ARMAS;SANTANDER;SABANA DE TORRES;14/09/2018;;FEMENINO;ADOLESCENTES;68655000;1
SIN EMPLEO DE ARMAS;VALLE;CALI (CT);14/09/2018;;FEMENINO;ADOLESCENTES;76001000;3
SIN EMPLEO DE ARMAS;VALLE;CALI (CT);14/09/2018;;FEMENINO;ADULTOS;76001000;1
SIN EMPLEO DE ARMAS;VALLE;CALI (CT);14/09/2018;;FEMENINO;MENORES;76001000;1
SIN EMPLEO DE ARMAS;VALLE;CALI (CT);14/09/2018;;MASCULINO;ADULTOS;76001000;2
SIN EMPLEO DE ARMAS;VALLE;JAMUNDÍ;14/09/2018;;FEMENINO;ADULTOS;76364000;1
SIN EMPLEO DE ARMAS;VALLE;LA UNIÓN;14/09/2018;;FEMENINO;MENORES;76400000;1
SIN EMPLEO DE ARMAS;VALLE;YUMBO;14/09/2018;;FEMENINO;ADOLESCENTES;76892000;1
ARMA BLANCA / CORTOPUNZANTE;CAUCA;SANTANDER DE QUILICHAO;15/09/2018;;FEMENINO;ADULTOS;19698000;1
ARMA BLANCA / CORTOPUNZANTE;HUILA;ISNOS;15/09/2018;;FEMENINO;ADULTOS;41359000;1
ARMA BLANCA / CORTOPUNZANTE;META;VILLAVICENCIO (CT);15/09/2018;;FEMENINO;MENORES;50001000;1
CONTUNDENTES;ANTIOQUIA;ITAGUI;15/09/2018;;FEMENINO;ADULTOS;5360000;1
CONTUNDENTES;ANTIOQUIA;MEDELLÍN (CT);15/09/2018;;FEMENINO;ADULTOS;5001000;1
CONTUNDENTES;BOLÍVAR;CARTAGENA (CT);15/09/2018;;FEMENINO;MENORES;13001000;1
CONTUNDENTES;BOYACÁ;PÁEZ;15/09/2018;;FEMENINO;MENORES;15514000;1
CONTUNDENTES;CAUCA;ARGELIA;15/09/2018;;FEMENINO;ADULTOS;19050000;1
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);15/09/2018;;FEMENINO;ADOLESCENTES;11001000;1
CONTUNDENTES;CUNDINAMARCA;BOGOTÁ D.C. (CT);15/09/2018;;MASCULINO;ADOLESCENTES;11001000;1
CONTUNDENTES;GUAJIRA;MAICAO;15/09/2018;;FEMENINO;ADULTOS;44430000;1
CONTUNDENTES;HUILA;CAMPOALEGRE;15/09/2018;;FEMENINO;MENORES;41132000;1
CONTUNDENTES;SAN ANDRÉS;SAN ANDRÉS (CT);15/09/2018;;FEMENINO;ADULTOS;88001000;1
CONTUNDENTES;SANTANDER;BUCARAMANGA (CT);15/09/2018;;FEMENINO;ADOLESCENTES;68001000;1
CONTUNDENTES;SANTANDER;BUCARAMANGA (CT);15/09/2018;;FEMENINO;ADULTOS;68001000;1
CONTUNDENTES;SANTANDER;GIRÓN;15/09/2018;;FEMENINO;ADULTOS;68307000;1
CONTUNDENTES;SANTANDER;PUENTE NACIONAL;15/09/2018;;FEMENINO;ADULTOS;68572000;1
CONTUNDENTES;SANTANDER;VETAS;15/09/2018;;FEMENINO;ADOLESCENTES;68867000;1
CONTUNDENTES;SUCRE;SINCELEJO (CT);15/09/2018;;FEMENINO;MENORES;70001000;1
CONTUNDENTES;VALLE;SEVILLA;15/09/2018;;FEMENINO;ADOLESCENTES;76736000;1
CONTUNDENTES;VALLE;YUMBO;15/09/2018;;FEMENINO;MENORES;76892000;1
ESCOPOLAMINA;ATLÁNTICO;MALAMBO;15/09/2018;;FEMENINO;ADULTOS;8433000;1
ESCOPOLAMINA;BOYACÁ;PESCA;15/09/2018;;FEMENINO;ADULTOS;15542000;1
ESCOPOLAMINA;BOYACÁ;TUNJA (CT);15/09/2018;;FEMENINO;MENORES;15001000;1
NO REPORTADO;ANTIOQUIA;EL CARMEN DE VIBORAL;15/09/2018;;FEMENINO;MENORES;5148000;1
NO REPORTADO;ANTIOQUIA;EL SANTUARIO;15/09/2018;;FEMENINO;MENORES;5697000;1
NO REPORTADO;ANTIOQUIA;ENVIGADO;15/09/2018;;FEMENINO;ADULTOS;5266000;1
NO REPORTADO;ANTIOQUIA;MEDELLÍN (CT);15/09/2018;;FEMENINO;ADOLESCENTES;5001000;1
NO REPORTADO;ANTIOQUIA;MEDELLÍN (CT);15/09/2018;;FEMENINO;ADULTOS;5001000;3
NO REPORTADO;ANTIOQUIA;MEDELLÍN (CT);15/09/2018;;MASCULINO;ADOLESCENTES;5001000;1
NO REPORTADO;ANTIOQUIA;NECOCLÍ;15/09/2018;;FEMENINO;ADULTOS;5490000;1
NO REPORTADO;ANTIOQUIA;PUERTO BERRÍO;15/09/2018;;FEMENINO;ADULTOS;5579000;1
NO REPORTADO;ANTIOQUIA;SABANETA;15/09/2018;;MASCULINO;ADULTOS;5631000;1
NO REPORTADO;ANTIOQUIA;SAN VICENTE;15/09/2018;;FEMENINO;MENORES;5674000;1
NO REPORTADO;ANTIOQUIA;TITIRIBÍ;15/09/2018;;FEMENINO;MENORES;5809000;1
NO REPORTADO;ANTIOQUIA;TURBO;15/09/2018;;FEMENINO;ADULTOS;5837000;1
NO REPORTADO;ATLÁNTICO;PALMAR DE VARELA;15/09/2018;;FEMENINO;MENORES;8520000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);15/09/2018;;FEMENINO;ADOLESCENTES;11001000;2
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);15/09/2018;;FEMENINO;ADULTOS;11001000;6
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);15/09/2018;;FEMENINO;MENORES;11001000;3
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);15/09/2018;;MASCULINO;ADOLESCENTES;11001000;1
NO REPORTADO;CUNDINAMARCA;BOGOTÁ D.C. (CT);15/09/2018;;MASCULINO;MENORES;11001000;1
NO REPORTADO;CUNDINAMARCA;CHIPAQUE;15/09/2018;;FEMENINO;ADULTOS;25178000;1
NO REPORTADO;CUNDINAMARCA;FACATATIVÁ;15/09/2018;;FEMENINO;MENORES;25269000;1
NO REPORTADO;CUNDINAMARCA;FUSAGASUGÁ;15/09/2018;;FEMENINO;MENORES;25290000;1
NO REPORTADO;CUNDINAMARCA;GIRARDOT;15/09/2018;;FEMENINO;ADOLESCENTES;25307000;1
NO REPORTADO;CUNDINAMARCA;MADRID;15/09/2018;;FEMENINO;ADOLESCENTES;25430000;1
NO REPORTADO;META;ACACÍAS;15/09/2018;;FEMENINO;MENORES;50006000;1
NO REPORTADO;META;VILLAVICENCIO (CT);15/09/2018;;FEMENINO;MENORES;50001000;1
NO REPORTADO;NARIÑO;PASTO (CT);15/09/2018;;FEMENINO;ADOLESCENTES;52001000;1
NO REPORTADO;NARIÑO;PASTO (CT);15/09/2018;;MASCULINO;ADOLESCENTES;52001000;1
NO REPORTADO;NORTE DE SANTANDER;VILLA DEL ROSARIO;15/09/2018;;FEMENINO;MENORES;54874000;1
NO REPORTADO;PUTUMAYO;PUERTO LEGUÍZAMO;15/09/2018;;FEMENINO;ADULTOS;86573000;1
NO REPORTADO;TOLIMA;CHAPARRAL;15/09/2018;;MASCULINO;ADOLESCENTES;73168000;1
NO REPORTADO;TOLIMA;FLANDES;15/09/2018;;MASCULINO;MENORES;73275000;1
NO REPORTADO;TOLIMA;IBAGUÉ (CT);15/09/2018;;FEMENINO;ADOLESCENTES;73001000;1
NO REPORTADO;TOLIMA;IBAGUÉ (CT);15/09/2018;;FEMENINO;ADULTOS;73001000;1
NO REPORTADO;TOLIMA;SAN LUIS;15/09/2018;;FEMENINO;ADULTOS;73678000;1
NO REPORTADO;VICHADA;PUERTO CARREÑO (CT);15/09/2018;;FEMENINO;ADULTOS;99001000;1
SIN EMPLEO DE ARMAS;ANTIOQUIA;BELLO;15/09/2018;;FEMENINO;MENORES;5088000;1
SIN EMPLEO DE ARMAS;ANTIOQUIA;ENVIGADO;15/09/2018;;FEMENINO;MENORES;5266000;1
SIN EMPLEO DE ARMAS;ANTIOQUIA;OLAYA;15/09/2018;;FEMENINO;ADULTOS;5501000;1
SIN EMPLEO DE ARMAS;ANTIOQUIA;SALGAR;15/09/2018;;FEMENINO;ADOLESCENTES;5642000;1
SIN EMPLEO DE ARMAS;ATLÁNTICO;BARRANQUILLA (CT);15/09/2018;;FEMENINO;MENORES;8001000;1
SIN EMPLEO DE ARMAS;BOLÍVAR;CARTAGENA (CT);15/09/2018;;FEMENINO;ADOLESCENTES;13001000;1
SIN EMPLEO DE ARMAS;BOLÍVAR;MONTECRISTO;15/09/2018;;MASCULINO;MENORES;13458000;1
SIN EMPLEO DE ARMAS;CAQUETÁ;FLORENCIA (CT);15/09/2018;;MASCULINO;ADOLESCENTES;18001000;1
SIN EMPLEO DE ARMAS;HUILA;NEIVA (CT);15/09/2018;;FEMENINO;ADOLESCENTES;41001000;1
SIN EMPLEO DE ARMAS;HUILA;NEIVA (CT);15/09/2018;;FEMENINO;MENORES;41001000;2
SIN EMPLEO DE ARMAS;HUILA;SUAZA;15/09/2018;;MASCULINO;MENORES;41770000;1
SIN EMPLEO DE ARMAS;META;GRANADA;15/09/2018;;FEMENINO;MENORES;50313000;1
SIN EMPLEO DE ARMAS;NARIÑO;EL CHARCO;15/09/2018;;FEMENINO;MENORES;52250000;1
SIN EMPLEO DE ARMAS;NORTE DE SANTANDER;TIBÚ;15/09/2018;;FEMENINO;MENORES;54810000;1
SIN EMPLEO DE ARMAS;RISARALDA;PEREIRA (CT);15/09/2018;;MASCULINO;MENORES;66001000;1
SIN EMPLEO DE ARMAS;SANTANDER;BUCARAMANGA (CT);15/09/2018;;FEMENINO;ADOLESCENTES;68001000;1
SIN EMPLEO DE ARMAS;SANTANDER;SAN GIL;15/09/2018;;FEMENINO;MENORES;68679000;1
SIN EMPLEO DE ARMAS;SANTANDER;TONA;15/09/2018;;FEMENINO;MENORES;68820000;1
SIN EMPLEO DE ARMAS;VALLE;CALI (CT);15/09/2018;;FEMENINO;MENORES;76001000;1
SIN EMPLEO DE ARMAS;VALLE;CALI (CT);15/09/2018;;MASCULINO;ADOLESCENTES;76001000;1
ARMA BLANCA / CORTOPUNZANTE;ATLÁNTICO;BARRANQUILLA (CT);16/09/2018;;FEMENINO;ADOLESCENTES;8001000;1
ARMA BLANCA / CORTOPUNZANTE;BOLÍVAR;CARTAGENA (CT);16/09/2018;;MASCULINO;ADOLESCENTES;13001000;1
ARMA BLANCA / CORTOPUNZANTE;CESAR;VALLEDUPAR (CT);16/09/2018;;FEMENINO;ADULTOS;20001000;1
ARMA BLANCA / CORTOPUNZANTE;META;SAN CARLOS DE GUAROA;16/09/2018;;FEMENINO;ADOLESCENTES;50680000;1
ARMA BLANCA / CORTOPUNZANTE;RISARALDA;MISTRATÓ;16/09/2018;;FEMENINO;MENORES;66456000;1
ARMA BLANCA / CORTOPUNZANTE;SUCRE;SAN LUIS DE SINCÉ;16/09/2018;;FEMENINO;ADULTOS;70742000;1
ARMA BLANCA / CORTOPUNZANTE;VALLE;CALI (CT);16/09/2018;;FEMENINO;ADULTOS;76001000;1
ARMA DE FUEGO;META;VILLAVICENCIO (CT);16/09/2018;;FEMENINO;MENORES;50001000;1
ARMA DE FUEGO;RISARALDA;DOSQUEBRADAS;16/09/2018;;FEMENINO;ADULTOS;66170000;2
CONTUNDENTES;ATLÁNTICO;SOLEDAD;16/09/2018;;FEMENINO;ADOLESCENTES;8758000;1
CONTUNDENTES;BOYACÁ;VILLA DE LEYVA;16/09/2018;;FEMENINO;ADOLESCENTES;15407000;1
CONTUNDENTES;CALDAS;PALESTINA;16/09/2018;;FEMENINO;ADULTOS;17524000;1
CONTUNDENTES;CAQUETÁ;FLORENCIA (CT);16/09/2018;;FEMENINO;ADOLESCENTES;18001000;1
CONTUNDENTES;CASANARE;AGUAZUL;16/09/2018;;FEMENINO;ADULTOS;85010000;1
CONTUNDENTES;CAUCA;POPAYÁN (CT);16/09/2018;;FEMENINO;MENORES;19001000;1
